LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(µm/frame),(µm),(frame),(µm),(µm),(µm),
ID179227 → ID177337,8582,179227,177337,6.863531020861122,2.804787565944328,2.1171294181090015,2.1171294181090015,299.5,340.7374262373764,1074.3150491884442,0.0,
ID176783 → ID179227,8582,176783,179227,43.636010493123486,2.197970058817707,3.6682856314502947,3.6682856314502947,298.5,341.12852598124664,1075.1315870862427,0.0,
ID177337 → ID179686,8582,177337,179686,13.458992300129333,1.4194511594045427,1.7035533491001762,3.4071066982003524,301.0,340.0192883804032,1074.568532166469,0.0,
ID176410 → ID175887,8582,176410,175887,8.440596610986983,NaN,2.7864185139106947,2.7864185139106947,295.5,341.6626192510257,1075.2898488732392,0.0,
ID175887 → ID176783,8582,175887,176783,79.21596845884874,1.0403940262772164,0.634402039380474,1.268804078760948,297.0,341.8788352662511,1076.4872651673184,0.0,
ID175586 → ID179981,8583,175586,179981,3.298899242539446,0.4238163305881916,2.4953610031851263,12.476805015925631,299.5,373.30989382878346,1235.3077519486574,0.0,
ID176474 → ID175953,8583,176474,175953,4.772611708722815,NaN,2.0926756718699075,2.0926756718699075,295.5,379.4288739401418,1237.703763896014,0.0,
ID175953 → ID175586,8583,175953,175586,11.809497179193173,1.913317460232044,1.7665700647273777,1.7665700647273777,296.5,378.3995110960474,1238.1449087744313,0.0,
ID173401 → ID175030,8584,173401,175030,38.16419048842482,NaN,4.4402342773628405,4.4402342773628405,295.5,552.3064097616688,329.87152557740194,0.0,
ID178192 → ID178175,8584,178192,178175,16.332958321108038,2.9624032226853116,3.6718225829887143,3.6718225829887143,301.5,554.2059543963653,337.26006238968614,0.0,
ID175030 → ID174837,8584,175030,174837,17.955662386920828,0.0763821762416975,2.882532763291486,5.765065526582972,297.0,554.9513045635977,334.21807725881763,0.0,
ID178175 → ID180493,8584,178175,180493,10.015677073688202,0.15544827337138162,0.8650110302071422,3.460044120828569,304.0,551.1249743251096,338.6864248122457,0.0,
ID174837 → ID177770,8584,174837,177770,17.785849273990387,0.6523746290612158,0.9161982355563875,0.9161982355563875,298.5,556.2044307169995,337.22592667322294,0.0,
ID177022 → ID178192,8584,177022,178192,10.327559776037864,2.2533920888501817,1.7731829547299596,1.7731829547299596,300.5,554.8148059533432,336.49675912002294,0.0,
ID177770 → ID177022,8584,177770,177022,23.16940273966223,1.731081078871044,2.1838919710112994,2.1838919710112994,299.5,555.0937931490205,337.3208774639038,0.0,
ID173721 → ID175184,8585,173721,175184,28.113976131268398,NaN,4.7877562657740524,4.7877562657740524,295.5,847.9228635026288,651.160465087255,0.0,
