LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),( /frame),( ),(frame),( ),( ),( ),
ID582215 → ID582391,194,582215,582391,0.5863651337849808,2.8925852974355184,0.5757782982081394,0.5757782982081394,171.5,200.5593006303762,232.76762597991743,0.0,
ID586902 → ID587496,194,586902,587496,0.026629800928466126,0.49490507122509225,0.19327087305541787,0.19327087305541787,200.5,205.584826017269,231.8916839873843,0.0,
ID596285 → ID596775,194,596285,596775,0.044821012957175985,0.7972262086134465,0.09185988661392074,0.09185988661392074,256.5,214.0581997051549,242.99535023451563,0.0,
ID596364 → ID596999,194,596364,596999,3.1214432322411403,2.274350070564034,1.3987194554302922,1.3987194554302922,258.5,214.69885687329906,242.7980308468131,0.0,
ID599644 → ID599805,194,599644,599805,0.7720726563681244,1.7978129167311045,0.6511768715330635,0.6511768715330635,275.5,216.9630092963896,247.40773271958008,0.0,
ID582606 → ID583308,194,582606,583308,0.5308789947784331,0.09306641133137146,1.1015750055971782,1.1015750055971782,176.5,202.0092127558146,231.20275524545252,0.0,
ID600028 → ID599949,194,600028,599949,0.09392845736171555,0.9851820383322656,0.25799635696303974,0.25799635696303974,279.5,218.6048684409591,248.3356920608812,0.0,
ID580850 → ID581182,194,580850,581182,0.03819921860476942,0.46022038752738514,0.19911739371375659,0.19911739371375659,165.5,200.51942907128566,232.7533323566011,0.0,
ID598561 → ID598706,194,598561,598706,0.270361676401383,2.240546878329676,0.23913603324780408,0.23913603324780408,267.5,216.17268912001742,245.99453643979766,0.0,
ID593593 → ID593863,194,593593,593863,0.12493356648160908,2.105528340079223,0.45019098975541694,0.45019098975541694,239.5,211.27467304368716,239.27973015557967,0.0,
ID583720 → ID584798,194,583720,584798,0.1689659019868027,2.2090226183686137,0.3774509670786071,0.3774509670786071,182.5,202.92151922303668,231.2078595774953,0.0,
ID600140 → ID600418,194,600140,600418,1.6125656068901948,1.3046982238385214,1.3508729261658805,1.3508729261658805,277.5,218.013310590028,247.5566071080254,0.0,
ID593062 → ID593555,194,593062,593555,0.07293581506567158,0.9219044696104689,0.39937039934854596,0.39937039934854596,236.5,210.46216571710633,238.84108403860796,0.0,
ID591090 → ID591783,194,591090,591783,3.4902939562966226,2.532993741408772,1.0412062781420666,1.0412062781420666,226.5,208.67636277791604,237.82640526735045,0.0,
ID580614 → ID581245,194,580614,581245,0.9670441315213721,1.0457771458786023,0.9662757950518804,0.9662757950518804,162.5,200.4311742125103,232.77086095385988,0.0,
ID582577 → ID582215,194,582577,582215,1.4190337670360256,2.786546433978713,0.8121563940872398,0.8121563940872398,170.5,200.4477218535862,232.86106118299412,0.0,
ID582509 → ID582785,194,582509,582785,0.18205356340634457,2.157156279935565,0.0703819234541533,0.0703819234541533,174.5,201.19360468029447,232.15916859077623,0.0,
ID589761 → ID589558,194,589761,589558,0.5842554492252698,0.4822002526716311,0.3302128355611573,0.3302128355611573,213.5,208.33199400717461,235.0559939972587,0.0,
ID590999 → ID590783,194,590999,590783,1.8368474822215153,1.8119541552124159,0.9847444817602703,0.9847444817602703,222.5,208.69229901506583,236.50309285237972,0.0,
ID586601 → ID586655,194,586601,586655,0.13411587835638075,0.7237376059713873,0.5101912890001858,0.5101912890001858,198.5,205.47239814547814,231.3840190088094,0.0,
ID597272 → ID597174,194,597272,597174,0.5161598545086914,2.1064400333199735,0.07094236874960162,0.07094236874960162,264.5,215.96285138983336,245.47307653166547,0.0,
ID599805 → ID600140,194,599805,600140,1.7840061571512584,3.038412082619422,1.0083359020897262,1.0083359020897262,276.5,217.10731820859706,247.29454427806138,0.0,
ID588320 → ID588629,194,588320,588629,0.09032802456075205,1.5404384889067577,0.4763744754937582,0.4763744754937582,208.5,206.82896344544827,233.27509769109278,0.0,
ID597479 → ID597806,194,597479,597806,0.29979510091596,0.4420423677288649,0.5818018974284358,0.5818018974284358,260.5,214.86694394277617,243.39103067925987,0.0,
ID584798 → ID584617,194,584798,584617,0.03353885800873371,1.0184818340487676,0.29400785487927483,0.29400785487927483,183.5,203.20071092543822,231.29946247691703,0.0,
ID580432 → ID580614,194,580432,580614,23.37615541887456,2.9017289455791015,2.9855375151876244,2.9855375151876244,161.5,198.93102703038858,233.73746635079436,0.0,
ID581182 → ID581726,194,581182,581726,0.08639113229349345,1.4058939544707094,0.29899336021990286,0.29899336021990286,166.5,200.6969838967142,232.8283121662728,0.0,
ID590539 → ID591190,194,590539,591190,0.10902191246073056,0.6987618695929415,0.3479230266980905,0.3479230266980905,220.5,209.07496367435795,236.47758937944468,0.0,
ID596999 → ID597479,194,596999,597479,2.544749791379892,2.9442979340832025,1.0390852298701723,1.0390852298701723,259.5,214.78943926768108,242.60251468480857,0.0,
ID593555 → ID593340,194,593555,593340,0.17533616158939164,0.39519013116986795,0.7121577282962664,0.7121577282962664,237.5,210.74709300737953,239.30662595069074,0.0,
ID582391 → ID583235,194,582391,583235,0.8591568941615668,3.117004277016686,0.7556219923118629,0.7556219923118629,172.5,200.64950790797462,232.7638388967574,0.0,
ID583230 → ID584078,194,583230,584078,0.790761082251696,2.317307177392766,0.2782700924418157,0.2782700924418157,178.5,202.7033180497458,230.79246173637904,0.0,
ID583805 → ID583720,194,583805,583720,0.10714112471254893,1.9415681646280663,0.2633994286091976,0.2633994286091976,181.5,202.7991185935819,231.11640313021212,0.0,
ID581726 → ID581713,194,581726,581713,0.08465358942170996,0.7286950094492606,0.30227594096989185,0.30227594096989185,167.5,200.94329365095956,232.6932691427613,0.0,
ID580785 → ID579909,194,580785,579909,0.3775339673384522,1.575515820982709,0.5281580249646589,0.5281580249646589,158.5,199.974821500163,233.66806611786836,0.0,
ID595731 → ID595378,194,595731,595378,0.9271908608291716,2.4548262140713972,0.12242652477163599,0.12242652477163599,252.5,213.62944700526785,242.2855862528553,0.0,
ID581535 → ID580850,194,581535,580850,0.40520497345926326,0.20780099820042777,0.23823681423216764,0.23823681423216764,164.5,200.5090147305546,232.54062736733974,0.0,
ID588539 → ID588320,194,588539,588320,0.43053463498199196,1.8346934544211644,0.4298258259073325,0.4298258259073325,207.5,206.5169264592723,233.1820322939186,0.0,
ID596206 → ID596276,194,596206,596276,0.009486180853392505,0.6972859300659324,0.3288816043421682,0.3288816043421682,254.5,213.8012400389013,242.61903455777008,0.0,
ID593867 → ID594547,194,593867,594547,0.9700544891138294,1.8743677423792788,0.6981187713201666,0.6981187713201666,241.5,211.3281581775396,240.50585622414695,0.0,
ID584078 → ID583981,194,584078,583981,0.06488711449847467,0.47835678962019407,0.06968753897771844,0.06968753897771844,179.5,202.61815607180125,230.9405418386055,0.0,
ID600418 → ID600028,194,600418,600028,0.4572882058747704,0.6609549479681934,0.22272544418075702,0.22272544418075702,278.5,218.48200614335377,248.16298684641174,0.0,
ID593863 → ID593867,194,593863,593867,1.4995334304854662,1.1331573779080915,1.1125327555317697,1.1125327555317697,240.5,211.20240130254518,239.95870598418128,0.0,
ID583981 → ID583805,194,583981,583805,0.061192249946397964,2.3325104454261254,0.27617105674876585,0.27617105674876585,180.5,202.72737333598826,230.98191771492554,0.0,
ID581713 → ID582055,194,581713,582055,0.7099877402987754,3.1005799058867867,0.6204839875577397,0.6204839875577397,168.5,200.83044241732475,232.80577491262147,0.0,
ID591154 → ID591132,194,591154,591132,1.277805010612879,1.6721365858966046,0.8256805721828775,0.8256805721828775,224.5,208.48719539435808,236.6027174822491,0.0,
ID597364 → ID597272,194,597364,597272,0.003125359260361192,0.4450260630542437,0.6915819779438178,0.6915819779438178,263.5,215.78872208648463,245.19381323635125,0.0,
ID586655 → ID586902,194,586655,586902,0.06138508827023009,0.30983013278633226,0.177053020630924,0.177053020630924,199.5,205.54923205441605,231.71571495326782,0.0,
ID587881 → ID588219,194,587881,588219,0.5181634197669575,2.964956511949317,0.33090811460155356,0.33090811460155356,204.5,206.079180805821,232.32977171167107,0.0,
ID595727 → ID595784,194,595727,595784,0.014025786678583734,0.07353828139191777,0.07378588278287479,0.07378588278287479,250.5,212.47304681290734,241.19620978687502,0.0,
ID589106 → ID589045,194,589106,589045,0.15757731234168695,0.20677132460399641,0.3642269256502833,0.3642269256502833,210.5,206.58984627233042,233.6986222749398,0.0,
ID592661 → ID592571,194,592661,592571,0.14499760298526598,2.8454095975516553,0.40342324319515516,0.40342324319515516,233.5,209.95840205240978,238.2469305479201,0.0,
ID595219 → ID595480,194,595219,595480,0.5915290705490514,2.6059480519023968,0.5104523553219537,0.5104523553219537,248.5,212.3698638279971,240.6734221623073,0.0,
ID586515 → ID586969,194,586515,586969,1.4733188318238448,3.063888051754929,0.9253146820450331,0.9253146820450331,195.5,204.59769258333745,230.3939472827896,0.0,
ID597172 → ID597364,194,597172,597364,0.20541814635222475,0.9824439945351977,0.6921601886275761,0.6921601886275761,262.5,215.62693052930916,244.53868197402386,0.0,
ID584617 → ID584040,194,584617,584040,0.04105264751872824,1.0869471251614071,0.2809509933858325,0.2809509933858325,184.5,203.43051172029465,231.38748451193368,0.0,
ID590302 → ID589771,194,590302,589771,2.7181435558505402,2.8457349981102866,1.3619630078186955,1.3619630078186955,216.5,207.35282322946438,234.7284076651036,0.0,
ID588265 → ID588539,194,588265,588539,0.03279159691595284,0.20361736728722782,0.4612989144145333,0.4612989144145333,206.5,206.27082549634275,233.06818530128874,0.0,
ID598126 → ID598561,194,598126,598561,0.23841334551354226,1.4419637695350365,0.6082829248683853,0.6082829248683853,266.5,216.1001532786651,245.75707851060181,0.0,
ID582785 → ID582606,194,582785,582606,0.2562521829125149,1.736694980204906,0.7114271067600615,0.7114271067600615,175.5,201.42980951965038,231.89870087828461,0.0,
ID585234 → ID585126,194,585234,585126,0.1494124602732961,3.08586240031351,0.36917223802008114,0.36917223802008114,187.5,203.3600527332145,230.95587306892452,0.0,
ID594723 → ID594142,194,594723,594142,1.1556390393868596,2.914345999216191,0.7926705857371481,0.7926705857371481,243.5,211.19583316214033,240.34127121081391,0.0,
ID592571 → ID593169,194,592571,593169,0.0033161499872137574,0.1741701943381968,0.1345248689632687,0.1345248689632687,234.5,210.07727131660255,238.48736058595514,0.0,
ID579522 → ID580785,194,579522,580785,0.08138060305727943,2.969894262080598,0.19740674185401427,0.19740674185401427,157.5,199.89019622179975,233.9365295447932,0.0,
ID583308 → ID583230,194,583308,583230,0.2519560438650189,0.5213842170344837,0.40457798353468066,0.40457798353468066,177.5,202.56894443946038,230.72924021077225,0.0,
ID591190 → ID590999,194,591190,590999,0.18094368550424964,0.7737887191887453,0.13442157386264764,0.13442157386264764,221.5,209.13213508773248,236.69721926110103,0.0,
ID589574 → ID590302,194,589574,590302,0.028774264368737475,1.0778752047301656,0.34391260079943314,0.34391260079943314,215.5,207.31158398707947,235.24569029631016,0.0,
ID599386 → ID599644,194,599386,599644,0.21186478097195666,2.755037500731468,0.5982811622036576,0.5982811622036576,274.5,217.09544634051028,247.0415212170576,0.0,
ID592247 → ID592734,194,592247,592734,0.13712759241469885,1.0210244457022557,0.23034090179541064,0.23034090179541064,230.5,209.6213075428016,237.9669139589465,0.0,
ID593340 → ID593593,194,593340,593593,0.8430603149630717,2.1388904081737703,0.493917499350135,0.493917499350135,238.5,211.0497438195306,239.34610536323524,0.0,
ID585928 → ID585253,194,585928,585253,0.38199499019735483,2.533645343658322,0.5452823201437366,0.5452823201437366,189.5,203.5568577642843,230.68154298984558,0.0,
ID596775 → ID596364,194,596775,596364,0.3962363439608166,0.21069398223557628,0.8007602453838326,0.8007602453838326,257.5,214.41976887384692,243.25544076434176,0.0,
ID589335 → ID589761,194,589335,589761,3.5765627104645055,0.45828693394720843,1.870447750413612,1.870447750413612,212.5,207.37738464267818,234.54195633359467,0.0,
ID585253 → ID585305,194,585253,585305,0.052804905669440565,0.06873539647260077,0.41599366225564344,0.41599366225564344,190.5,204.03485817462473,230.72908948674657,0.0,
ID589045 → ID589335,194,589045,589335,0.12355196408290123,1.6928155136242282,0.3135537024717477,0.3135537024717477,211.5,206.50565970559242,233.90768353593177,0.0,
ID584414 → ID585234,194,584414,585234,0.03065518873622467,1.4559267712156059,0.05408112519393867,0.05408112519393867,186.5,203.24120441705188,231.059367891995,0.0,
ID591132 → ID591090,194,591132,591090,0.9011963338597957,0.5341177345010132,1.201093507300365,1.201093507300365,225.5,208.435566655294,237.58007283066075,0.0,
ID587694 → ID587771,194,587694,587771,0.00785496973622213,0.5681626204169906,0.22843811641822456,0.22843811641822456,202.5,205.5410469530314,232.1690696775933,0.0,
ID583235 → ID582509,194,583235,582509,0.455146807119119,1.3900589378916008,0.6592952888371304,0.6592952888371304,173.5,201.09812267137335,232.45573419484907,0.0,
ID587771 → ID587881,194,587771,587881,0.5130488660408252,1.419366337787718,0.7009730738942389,0.7009730738942389,203.5,205.88935154940776,232.33231364974768,0.0,
ID586969 → ID586705,194,586969,586705,0.1521127671891085,1.2800601166266194,0.4268226833078111,0.4268226833078111,196.5,204.91384634530988,230.85897422099106,0.0,
ID598706 → ID598872,194,598706,598872,0.08095328521126018,2.557734659834642,0.33271908191160177,0.33271908191160177,268.5,216.1931901516885,246.08596645476894,0.0,
ID593169 → ID593062,194,593169,593062,0.039330958883669796,0.6273928284532257,0.30843387854278476,0.30843387854278476,235.5,210.25936434778433,238.59665096054266,0.0,
ID594818 → ID595219,194,594818,595219,4.256480681677656,2.8303827505035697,1.137526667364827,1.137526667364827,247.5,212.70503515694784,240.83660588080915,0.0,
ID586356 → ID585413,194,586356,585413,0.028530935680850338,1.1018853630988084,0.2485299776993941,0.2485299776993941,193.5,204.48297184655343,230.54071575225973,0.0,
ID587496 → ID587694,194,587496,587694,0.034703176396240196,0.5202815094073512,0.0784682566320808,0.0784682566320808,201.5,205.56052604291295,232.02155579484725,0.0,
ID589558 → ID589574,194,589558,589574,3.4283620651439097,3.0384174752343083,1.1069836084991063,1.1069836084991063,214.5,207.9431670634425,235.08106904794835,0.0,
ID598872 → ID598299,194,598872,598299,0.7330323631117435,1.9167877001863083,0.6590721236978955,0.6590721236978955,269.5,216.40645326210188,245.85443846917056,0.0,
ID598410 → ID599283,194,598410,599283,3.7491565808184033,2.643857032221372,1.6190346426764013,1.6190346426764013,271.5,216.14282174013528,246.22869850951648,0.0,
ID579826 → ID579522,194,579826,579522,0.007868887487678156,NaN,0.08358009015077236,0.08358009015077236,156.5,199.83239128967614,233.93216845831617,0.0,
ID585484 → ID586356,194,585484,586356,0.1629005572183749,2.637570990059973,0.4157778902701952,0.4157778902701952,192.5,204.19777323722835,230.56660561441527,0.0,
ID596276 → ID596285,194,596276,596285,0.011675510673506865,0.5381707617561932,0.2670741700477724,0.2670741700477724,255.5,213.9721161243798,242.8500849652817,0.0,
ID585126 → ID585928,194,585126,585928,0.1023686644471439,1.757348548242681,0.27659787777741973,0.27659787777741973,188.5,203.3926407021788,230.74931273527181,0.0,
ID591890 → ID592247,194,591890,592247,0.06033942565700108,0.7703550673094103,0.2743934392217025,0.2743934392217025,229.5,209.58152737763277,237.75008099320814,0.0,
ID580312 → ID580432,194,580312,580432,16.02492709863425,2.3045023028969656,3.068597544955066,3.068597544955066,160.5,198.808608776306,233.39412617003237,0.0,
ID592734 → ID592347,194,592734,592347,0.06265100657580325,1.3649148626458536,0.3899057592539861,0.3899057592539861,231.5,209.7414766767193,238.1814140698092,0.0,
ID599283 → ID598812,194,599283,598812,2.681378130010605,1.8226412681143485,1.2839844256224924,1.2839844256224924,272.5,216.3969798600151,247.091174473757,0.0,
ID588629 → ID589106,194,588629,589106,0.23437464748932957,1.4986818796726067,0.2478623325929031,0.2478623325929031,209.5,206.85564166036886,233.5501143177525,0.0,
ID592084 → ID591890,194,592084,591890,0.21362647957466363,2.6632797774964536,0.5914836840428148,0.5914836840428148,228.5,209.20716244644504,237.5939554272888,0.0,
ID595480 → ID595727,194,595480,595727,0.041349185185015354,0.04823254112342148,0.2410640173611163,0.2410640173611163,249.5,212.44803552112774,241.04086174738063,0.0,
ID594547 → ID594723,194,594547,594723,1.8908704329854047,3.0221379529716867,0.89844580861218,0.89844580861218,242.5,211.23738432620013,240.44239203778676,0.0,
ID595784 → ID595731,194,595784,595731,2.49952305711996,0.702486915310832,1.607818527012817,1.607818527012817,251.5,213.05678428946814,241.78963614353307,0.0,
ID597806 → ID597172,194,597806,597172,0.6309072229507564,1.1884907188561695,0.9577986361157953,0.9577986361157953,261.5,215.21658101884356,243.93478216106254,0.0,
ID595378 → ID596206,194,595378,596206,0.09813319912932071,3.080640614422149,0.29385761465415317,0.29385761465415317,253.5,213.64848095451558,242.36936135127223,0.0,
ID597174 → ID598126,194,597174,598126,0.09928735270137273,2.953658963290935,0.10751936187878001,0.10751936187878001,265.5,215.94503323980786,245.48224905957744,0.0,
ID588219 → ID588265,194,588219,588265,0.3555492820095523,2.3576669372576378,0.636440683038835,0.636440683038835,205.5,206.06605300775175,232.5619306947317,0.0,
ID590688 → ID590539,194,590688,590539,0.17587620369887763,0.7598784048912981,0.6286922014506388,0.6286922014506388,219.5,208.7088165847326,236.19696684330376,0.0,
ID591783 → ID592084,194,591783,592084,0.25089709454991455,2.769582497348751,0.1705172312395433,0.1705172312395433,227.5,208.99597712499678,237.52071973827702,0.0,
ID584040 → ID584414,194,584040,584414,0.45903643387439175,2.145437280291093,0.44095952186484144,0.44095952186484144,185.5,203.4155669834701,231.20187011349185,0.0,
ID590783 → ID591154,194,590783,591154,0.24388412361061937,2.2235164344982845,0.11362997262610888,0.11362997262610888,223.5,208.32605520358726,236.22462617005522,0.0,
ID579909 → ID580312,194,579909,580312,0.5068417255264852,0.21081880763440666,0.8563051710481911,0.8563051710481911,159.5,200.02819017082837,232.98153150123193,0.0,
ID595061 → ID594818,194,595061,594818,0.26450208271164427,0.06691907122593917,0.9239680008442659,0.9239680008442659,246.5,212.6914883712086,241.02755682182743,0.0,
ID594234 → ID595061,194,594234,595061,0.2473330766992564,0.7788503658034374,0.6903834497100365,0.6903834497100365,245.5,211.97231580047458,240.66203037235942,0.0,
ID589720 → ID590688,194,589720,590688,0.06614848852798233,0.052273095174799625,0.6091553844723423,0.6091553844723423,218.5,208.3012144971554,235.79168509898432,0.0,
ID592347 → ID592661,194,592347,592661,0.23478756960891015,2.274092274998559,0.22810033289864703,0.22810033289864703,232.5,209.8905441432849,238.17563366128428,0.0,
ID585413 → ID586515,194,585413,586515,0.2839591133804396,0.923111726813655,0.5146348111197648,0.5146348111197648,194.5,204.53224334410538,230.19748011558647,0.0,
ID589771 → ID589720,194,589771,589720,5.4544704806229065,2.510988681528015,1.6174547964048998,1.6174547964048998,217.5,207.8271576700741,234.784686867681,0.0,
ID598299 → ID598410,194,598299,598410,0.05797344074446224,0.7506816697042531,0.04205062056230278,0.04205062056230278,270.5,216.49705791612175,245.52133249315372,0.0,
ID581888 → ID582138,195,581888,582138,0.28967019675831335,2.805503890011384,0.40243159571634807,0.40243159571634807,168.5,367.2989605683644,363.61612150014474,0.0,
ID580396 → ID580564,195,580396,580564,6.407532859449843,0.8719656051491742,1.0327116026393244,1.0327116026393244,160.5,366.0451071456848,366.3699638327513,0.0,
ID581923 → ID581888,195,581923,581888,0.7366138085336776,2.096960426932035,0.38823835753199404,0.38823835753199404,167.5,367.23950737209935,363.6458928907307,0.0,
ID580744 → ID581426,195,580744,581426,1.4157682515775303,0.4282969389444121,1.079934102944768,1.079934102944768,162.5,366.0259537702019,365.9853049807857,0.0,
ID582138 → ID582757,195,582138,582757,9.217823715047921E-4,0.7714747899584149,0.19501378026763982,0.19501378026763982,169.5,367.31429696191697,363.3370326629582,0.0,
ID582757 → ID582307,195,582757,582307,0.2637797519446718,0.41860623506971095,0.661614655360856,0.661614655360856,170.5,367.646028686681,363.07657742085354,0.0,
ID580994 → ID580177,195,580994,580177,1.3020061092659596,NaN,1.0149122017392143,1.0149122017392143,158.5,365.75149379409106,365.55457050542225,0.0,
ID581426 → ID581923,195,581426,581923,1.7040634834564041,0.13156513483093393,0.5660002754399357,2.264001101759743,165.0,366.58163103374,364.46172838573864,0.0,
ID580177 → ID580396,195,580177,580396,5.01905862911751,2.6928155134528655,0.9737852923391159,0.9737852923391159,159.5,365.95478509036417,365.4649748142664,0.0,
ID580564 → ID580744,195,580564,580744,0.09837231334909462,3.044622462303949,0.3661889825295985,0.3661889825295985,161.5,365.9559188170598,366.69244925030716,0.0,
ID581011 → ID580220,196,581011,580220,0.17419057543369357,NaN,0.4145157983809816,0.4145157983809816,158.5,311.0935606060606,357.9818181818182,0.0,
ID580524 → ID580702,197,580524,580702,0.06446151565242214,0.14478164080512676,0.41174575246580564,0.41174575246580564,161.5,335.414570205226,316.4944645589949,0.0,
ID580702 → ID581349,197,580702,581349,2.4805009394301267,2.357296676071909,1.164919294725908,1.164919294725908,162.5,335.06870688759625,316.19073350415005,0.0,
ID582098 → ID582651,197,582098,582651,0.9040069714623247,0.17663568482380046,1.386282990140399,1.386282990140399,169.5,335.7360587341939,313.7012522755698,0.0,
ID582651 → ID582255,197,582651,582255,0.7714625587126895,0.3695621453997877,0.12680846600093826,0.12680846600093826,170.5,335.61710322626675,312.9580990173772,0.0,
ID580916 → ID580059,197,580916,580059,0.7808347623669921,NaN,0.8777538183560222,0.8777538183560222,158.5,334.70573517246544,316.6305490890097,0.0,
ID581836 → ID581811,197,581836,581811,0.5810309505660891,1.6453179165190384,0.5670888524635015,0.5670888524635015,167.5,335.88399519144554,315.3216328401571,0.0,
ID580059 → ID580360,197,580059,580360,0.8367831143564148,1.3881878202660456,0.0832388376820519,0.0832388376820519,159.5,335.15402279356624,316.6263904070124,0.0,
ID581349 → ID581836,197,581349,581836,13.737518476666452,0.6221614760686508,0.37277581037664836,1.4911032415065935,165.0,335.253727691716,315.7771868018424,0.0,
ID581811 → ID582098,197,581811,582098,0.1201668270299225,0.3766047841785013,0.6653076221266068,0.6653076221266068,168.5,335.80865938852526,314.7209629335016,0.0,
ID580360 → ID580524,197,580360,580524,0.9460267723532515,1.0657412446375496,0.06060202425158295,0.06060202425158295,160.5,335.1943437098598,316.5790095885752,0.0,
ID581242 → ID582427,198,581242,582427,37.99087417073648,0.15192906796694694,0.4084410258156715,2.450646154894029,169.0,349.2022969005792,335.8388039204627,0.0,
ID583353 → ID582672,198,583353,582672,3.737287116001835,2.5186587897697983,1.5364954174249628,1.5364954174249628,173.5,349.71174799023015,334.4716446342463,0.0,
ID582672 → ID582975,198,582672,582975,1.4315743887825407,0.9879176671761394,1.1384022729008678,1.1384022729008678,174.5,348.5980950028916,334.86580626664767,0.0,
ID582427 → ID583353,198,582427,583353,0.29339181456658264,0.3778512413281809,0.6331851993591706,0.6331851993591706,172.5,350.20785552351424,334.6935412791047,0.0,
ID580965 → ID581242,198,580965,581242,1.3434575594901337,2.551468101000361,0.37261488394111664,0.37261488394111664,165.5,348.5160765645338,336.9984939675562,0.0,
ID581587 → ID580965,198,581587,580965,0.6847649594446316,NaN,0.8257186372357133,0.8257186372357133,164.5,348.25305731260937,336.90813382625004,0.0,
ID582440 → ID583408,199,582440,583408,4.825581828647396,NaN,1.9327231074234226,1.9327231074234226,172.5,389.0781728395061,297.5159873015873,0.0,
ID582706 → ID583349,199,582706,583349,61.38572435984613,0.1452979870036866,0.2654956769273942,1.0619827077095767,176.0,390.7391085375266,298.25790363663606,0.0,
ID583408 → ID582706,199,583408,582706,3.34524172887756,0.8089116328116523,0.41477904915141867,0.41477904915141867,173.5,390.05055521070415,298.07098519109695,0.0,
ID587554 → ID587721,200,587554,587721,0.18083708034949522,1.7549909441753564,0.2881552365756535,0.2881552365756535,201.5,218.80266171377215,288.30874647130264,0.0,
ID591204 → ID591126,200,591204,591126,4.921965756858913,1.8945730782488406,1.8030255493772391,1.8030255493772391,225.5,223.7360946766317,290.7731729243344,0.0,
ID587721 → ID587820,200,587721,587820,0.17218831261299286,2.5898031001343274,0.35941454087575825,0.35941454087575825,202.5,218.88759109634103,288.26701171653366,0.0,
ID586041 → ID585501,200,586041,585501,3.6937432669443333,2.4138111910001765,1.4022815260626569,1.4022815260626569,189.5,217.33351390033258,286.80680150260343,0.0,
ID588295 → ID588782,200,588295,588782,6.043387396198221,2.2025133113632824,1.589934372401178,1.589934372401178,206.5,220.08454481041204,289.7062991184706,0.0,
ID592593 → ID593192,200,592593,593192,3.1839728921176627,2.0891851673974897,1.127676675499597,1.127676675499597,234.5,225.15786224867446,289.72555371448277,0.0,
ID591972 → ID592286,200,591972,592286,6.087656235332598,1.880412712677536,1.6371513047322104,1.6371513047322104,229.5,224.8954606381949,291.1697821746421,0.0,
ID590562 → ID591368,200,590562,591368,2.659866399934617,0.4318164965906799,1.3285509857224702,1.3285509857224702,220.5,222.16877143526878,290.9374404608705,0.0,
ID585471 → ID586539,200,585471,586539,0.3262147593204907,0.38926352941417147,0.5867689029123465,0.5867689029123465,194.5,217.67697724174852,288.08584323078276,0.0,
ID589086 → ID589423,200,589086,589423,0.6047081670218143,0.44302552555691727,1.02435255716401,1.02435255716401,211.5,220.06345091145158,289.2507516582126,0.0,
ID589423 → ID589971,200,589423,589971,3.857292822642358,3.1357434901713575,1.1821424882126046,1.1821424882126046,212.5,220.00293476551906,289.30147215646423,0.0,
ID593192 → ID593093,200,593192,593093,1.021910858849871,2.5284468827488817,0.7207346712611762,0.7207346712611762,235.5,225.10766770882248,290.0615685802105,0.0,
ID584831 → ID584669,200,584831,584669,0.3311257028094187,2.012922827695132,0.4949229730186427,0.4949229730186427,183.5,216.18635272308097,286.72470243862665,0.0,
ID584524 → ID585425,200,584524,585425,0.19768559830519264,2.9747343508501483,0.2615418628254444,0.2615418628254444,186.5,216.35376513789595,287.3059614393021,0.0,
ID583743 → ID584831,200,583743,584831,0.23118936003757018,2.0728820415018387,0.3723448387598786,0.3723448387598786,182.5,215.96894095203265,286.62875557211703,0.0,
ID592813 → ID592372,200,592813,592372,13.895332036800584,2.989823209344423,2.8368997642945266,2.8368997642945266,231.5,224.97757842459185,290.6400180329208,0.0,
ID586693 → ID586998,200,586693,586998,0.2590554905468269,2.471502324817127,0.4224569354130299,0.4224569354130299,199.5,218.65377381813983,288.29617543747526,0.0,
ID589621 → ID590329,200,589621,590329,0.38051742411085226,0.10726265582628365,0.19333336704385962,0.19333336704385962,215.5,221.4057061441212,289.0337859268394,0.0,
ID591331 → ID591204,200,591331,591204,0.0780974399773188,0.2794277638026494,0.56730534676495,0.56730534676495,224.5,223.67089469054633,291.62535894251585,0.0,
ID586783 → ID586629,200,586783,586629,0.3746312132785719,2.3193872734371976,0.4686100717802421,0.4686100717802421,197.5,218.4345145996017,288.31119579758706,0.0,
ID592133 → ID591972,200,592133,591972,3.901087222838098,1.1351431945315908,1.734404938710452,1.734404938710452,228.5,225.00572086350138,290.18116538579886,0.0,
ID586379 → ID585471,200,586379,585471,0.24263915217605186,3.0364243698181688,0.3382588625584469,0.3382588625584469,193.5,217.24127320745256,287.95678188276133,0.0,
ID585425 → ID585152,200,585425,585152,0.008775930691022931,0.13875906643323488,0.07115728608690326,0.07115728608690326,187.5,216.51720806907016,287.2764800844828,0.0,
ID592727 → ID592593,200,592727,592593,0.35435631627965597,1.0468879414389707,0.1915362889595783,0.1915362889595783,233.5,225.58769323106338,289.4275255560173,0.0,
